Id,Collection,Type,Name,UserGroup,AgoraVolume,AgoraNumber,Text,PublishedNumber,Classification,Class,Deposit,Dimensions,Chronology,ChronologyRange,Sort,Sibling,Edges,Bibliography,Parent,AgoraLetter
Agora:Object:Agora XII:910,Agora,Object,"Agora XII, no. 910",Public,12,910,Fragment of bottom. Underside reserved. Ostrakon of Themistokles Phrearrios (482 B.C.).Joins P 18484.,AV 12.910,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,A 18-19:1,,500-490 B.C.,-500;-490,18+0000000001 Agora 0000000012:0000000910,Agora:Object:P 18236,1,,Agora:Drawing:DA 13922,
Agora:Object:Agora XII:911,Agora,Object,"Agora XII, no. 911",Public,12,911,"Slightly concave underside, reserved, the reserving ex- tending to the lowest part of the wall. Two accidentally scraped lines on bottom.P 21899, from the same deposit, &lt;i&gt;Hesperia,&lt;/i&gt; XXII, 1953, pl. 29, 80, has the lowest part of the wall as well as the foot reserved. This is found also on P 16012 F 19:4.",AV 12.911,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,N 7:3,,Ca. 450 B.C.,-450,18+0000000001 Agora 0000000012:0000000911,Agora:Object:P 21896,1,,Agora:Image:2012.56.0458,
Agora:Object:Agora XII:912,Agora,Object,"Agora XII, no. 912",Public,12,912,"Flat underside, reserved. Worn.Similar, P 5458 E 13:1.",AV 12.912,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,O 7:10,,450-425 B.C.,-450;-425,18+0000000001 Agora 0000000012:0000000912,Agora:Object:P 21696,1,,Agora:Image:2012.56.0458,
Agora:Object:Agora XII:913,Agora,Object,"Agora XII, no. 913",Public,12,913,"Flat underside. Totally glazed.Similar, P 2345 R 13:4 &lt;i&gt;Hesperia,&lt;/i&gt; IV, 1935, p. 476, fig. 1, 46; P 10285 Len. &lt;i&gt;Hesperia,&lt;/i&gt; XXXII, 1963, pl. 47, 23.",AV 12.913,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,M 20:3-L,H. 0.022; diam. 0.061.,430-400 B.C.,-430;-400,18+0000000001 Agora 0000000012:0000000913,Agora:Object:P 10118,1,,Agora:Image:2012.56.0458,
Agora:Object:Agora XII:914,Agora,Object,"Agora XII, no. 914",Public,12,914,"Flat underside. Totally glazed.Similar, P 16674 B 15:1 &lt;i&gt;Hesperia,&lt;/i&gt; XVIII, 1949, pl. 93, 69.",AV 12.914,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,G 16:1,,425-400 B.C.,-425;-400,18+0000000001 Agora 0000000012:0000000914,Agora:Object:P 875,1,,Agora:Image:2012.56.0458,
Agora:Object:Agora XII:915,Agora,Object,"Agora XII, no. 915",Public,12,915,"Flat underside, reserved. The pot had been used for mixing colors, as cinnabar is still present on the inside.Similar, P 10921 B 13:5; contemporary, P 10986 B 15:1 &lt;i&gt;Hesperia,&lt;/i&gt; XVIII, 1949, p. 330, 70.",AV 12.915,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,M 20:3-L,,425-400 B.C.,-425;-400,18+0000000001 Agora 0000000012:0000000915,Agora:Object:P 9516,1,"&lt;i&gt;Hesperia,&lt;/i&gt; XIV, 1945, p. 153, table II, no. 4.",Agora:Image:2012.56.1054,
Agora:Object:Agora XII:916,Agora,Object,"Agora XII, no. 916",Public,12,916,"About two-thirds missing.Flat underside. The lower edge of the wall projects slightly. Sharp rim. Glazed inside, at the rim outside, a band on the wall and the edge of the foot.",AV 12.916,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,N 7:3,,Ca. 450 B.C.,-450,18+0000000001 Agora 0000000012:0000000916,Agora:Object:P 21905,1,,Agora:Image:2012.56.1054,
Agora:Object:Agora XII:917,Agora,Object,"Agora XII, no. 917",Public,12,917,Flat underside. Glazed inside and a band on the wall outside.,AV 12.917,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,D 17:9,,400-375 B.C.,-400;-375,18+0000000001 Agora 0000000012:0000000917,Agora:Object:P 20126,1,,Agora:Image:2012.56.1054,
Agora:Object:Agora XII:918,Agora,Object,"Agora XII, no. 918",Public,12,918,"Flat underside. Lower edge of wall projects slightly. Glazed inside, banded outside.Very similar, P 6364 and P 6365 D 15:3; P 16950 A-B 21-22:1, a fragment; not so close, P 13000 S 19:3 and P 14253 S 19:8, perhaps later.",AV 12.918,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,D 15:3,H. 0.032; diam. 0.066.,370-350 B.C.,-370;-350,18+0000000001 Agora 0000000012:0000000918,Agora:Object:P 6161,1,,Agora:Image:2012.56.1054,
Agora:Object:Agora XII:919,Agora,Object,"Agora XII, no. 919",Public,12,919,"Concave underside has raised disc in center. Small foot. Glazed inside, banded outside.",AV 12.919,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,O 16:4,H. 0.035; diam. 0.066.,350-325 B.C.,-350;-325,18+0000000001 Agora 0000000012:0000000919,Agora:Object:P 24764,1,,Agora:Image:2012.56.1054,
Agora:Object:Agora XII:920,Agora,Object,"Agora XII, no. 920",Public,12,920,"Flat underside. Low wall. Reserved: underside with two circles, the lowest part of the wall and an irregular line on the wall outside. Glaze fired red to black.",AV 12.920,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Echinus Wall,C 17:7,H. 0.028; diam. 0.066.,375-325 B.C.,-375;-325,18+0000000001 Agora 0000000012:0000000920,Agora:Object:P 25871,1,,Agora:Image:2012.56.1054,
Agora:Object:Agora XII:921,Agora,Object,"Agora XII, no. 921",Public,12,921,"Concave underside, with a light groove near the edge. Concave wall, offset by a light ridge near the top and the bottom, where it is thickened. Shallow groove on top of rim. Underside reserved. Added red line at the two ridges on the wall and at the groove on the rim. Two very small holes are pierced from the ridge above the foot through the underside, for thread or wire. The opposite side is chipped at this point and may have been similarly pierced.",AV 12.921,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,U 25:2-M,,Ca. 525 B.C.,-525,18+0000000001 Agora 0000000012:0000000921,Agora:Object:P 13825,1,,Agora:Image:2012.56.0509,
Agora:Object:Agora XII:922,Agora,Object,"Agora XII, no. 922",Public,12,922,"Flat underside. Wall thickened top and bottom. Reserved: underside and top of rim. Glaze fired red and peeled.Cf. Athens, Agora Museum, Acropolis North Slope A-P 1543 (Well A): &lt;i&gt;Hesperia,&lt;/i&gt; IX, 1940, p. 252, fig. 55, 316.",AV 12.922,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,T 18:1-U,H. 0.035; diam. 0.064.,525-500 B.C.,-525;-500,18+0000000001 Agora 0000000012:0000000922,Agora:Object:P 7050,1,,Agora:Image:2012.56.0509,
Agora:Object:Agora XII:923,Agora,Object,"Agora XII, no. 923",Public,12,923,"Flat underside. Reserved: underside and rim.Similar are P 1332 and P 1403, both from G 6:3, upper fill. &lt;i&gt;Hesperia,&lt;/i&gt; XV, 1946, pl. 66, 290 and 289.",AV 12.923,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,G 11:3-POU,,Ca. 500 B.C.,-500,18+0000000001 Agora 0000000012:0000000923,Agora:Object:P 12553,1,,Agora:Image:2017.03.0395,
Agora:Object:Agora XII:924,Agora,Object,"Agora XII, no. 924",Public,12,924,"Underside slightly concave. Straight wall, slightly thick- ened above, heavily below. Reserved: underside, and top of rim.A similar thickening of the lower part of the wall is found on P 13239 G 11:6; P 24276; P 24568 Q 12:3.",AV 12.924,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Q 12:3,H. 0.042; diam. 0.065.,500-480 B.C.,-500;-480,18+0000000001 Agora 0000000012:0000000924,Agora:Object:P 24569,1,,Agora:Image:2012.56.0509,
Agora:Object:Agora XII:925,Agora,Object,"Agora XII, no. 925",Public,12,925,"Flat underside, reserved; the rim is worn but seems to have been reserved. Light groove near bottom of wall. Glaze fired red for the most part.",AV 12.925,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,E 14:5,H. 0.04; diam. 0.06.,520-480 B.C.,-520;-480,18+0000000001 Agora 0000000012:0000000925,Agora:Object:P 7892,1,,Agora:Image:2012.56.0509,
Agora:Object:Agora XII:926,Agora,Object,"Agora XII, no. 926",Public,12,926,"Flat underside. Reserved: underside, and top of rim. Groove just above floor inside. Small.Similar, P 2694 G 6:3-U &lt;i&gt;Hesperia,&lt;/i&gt; XV, 1946, pl. 66, 292 and P 25969.",AV 12.926,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,D 15:1,H. 0.029; diam. 0.052.,500-480 B.C.,-500;-480,18+0000000001 Agora 0000000012:0000000926,Agora:Object:P 11044,1,,Agora:Image:2012.56.0508,
Agora:Object:Agora XII:927,Agora,Object,"Agora XII, no. 927",Public,12,927,"Flat underside. Broad flat rim, sloping inwards. Light groove at edge of underside, and one on wall near bottom. Reserved: underside, groove on wall and flat rim.",AV 12.927,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,H 6:5,H. 0.034; diam. 0.057.,475-460 B.C.,-475;-460,18+0000000001 Agora 0000000012:0000000927,Agora:Object:P 5148,1,"&lt;i&gt;Hesperia,&lt;/i&gt; V, 1936, p. 341, fig. 9.",Agora:Image:2012.56.0508,
Agora:Object:Agora XII:928,Agora,Object,"Agora XII, no. 928",Public,12,928,"Flat underside with shallow depression at center. Flat rim, sloping inwards. Groove at bottom of wall. Reserved: underside, groove on wall, flat rim.",AV 12.928,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,H 6:5,H. 0.036; diam. 0.073.,475-460 B.C.,-475;-460,18+0000000001 Agora 0000000012:0000000928,Agora:Object:P 5149,1,"&lt;i&gt;Hesperia,&lt;/i&gt; V, 1936, p. 341, fig. 9.",Agora:Image:2012.56.0508,
Agora:Object:Agora XII:929,Agora,Object,"Agora XII, no. 929",Public,12,929,Flat underside. Wall thickened above and below. Rim flat on top. Reserved: underside and rim. Large.,AV 12.929,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,,H. 0.043; diam. 0.076.,Ca. 450 B.C.,-450,18+0000000001 Agora 0000000012:0000000929,Agora:Object:P 24801,1,,Agora:Image:2012.56.0508,
Agora:Object:Agora XII:930,Agora,Object,"Agora XII, no. 930",Public,12,930,The bottom edge of the wall missing.Recessed underside. Inward-sloping rim. Reserved: under- side with two glazed circles and central dot. Glaze fired red.,AV 12.930,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,G 6:3-U,H. pres. 0.043; diam. 0.062.,500-480 B.C.,-500;-480,18+0000000001 Agora 0000000012:0000000930,Agora:Object:P 2557,1,"&lt;i&gt;Hesperia,&lt;/i&gt; XV, 1946, pl. 66, 291.",Agora:Image:2012.56.1058,
Agora:Object:Agora XII:931,Agora,Object,"Agora XII, no. 931",Public,12,931,"Resting surface missing. Rounded ring foot. Rim sloping inwards, inset. Reserved: underside.",AV 12.931,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,N 7:3,,Ca. 450 B.C.,-450,18+0000000001 Agora 0000000012:0000000931,Agora:Object:P 21900,1,,Agora:Image:2012.56.1058,
Agora:Object:Agora XII:932,Agora,Object,"Agora XII, no. 932",Public,12,932,"Recessed underside. Wall thickened above and below. Light groove at bottom of wall and at inner edge of inward- sloping rim. On this groove rest impressed palmettes; four palmettes in center of floor. Totally glazed.There is one other saltcellar of this shape which has stamping: P 6906. It is fragmentary but the profile is com- plete, the underside and resting surface being reserved with circles and central dot. There are palmettes stamped on the broad rim and on the floor, larger and less carefully done than those on &lt;b&gt;932.&lt;/b&gt;",AV 12.932,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,,,Ca. 425 B.C.,-425,18+0000000001 Agora 0000000012:0000000932,Agora:Object:P 1126,1,,Agora:Image:2012.56.1058,
Agora:Object:Agora XII:933,Agora,Object,"Agora XII, no. 933",Public,12,933,Hole in the floor.Recessed underside. Two grooves at bottom of wall and three on broad rim. Totally glazed.,AV 12.933,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,B 13:6-L,H. 0.025; diam. 0.073.,425-400 B.C.,-425;-400,18+0000000001 Agora 0000000012:0000000933,Agora:Object:P 8449,1,,Agora:Image:2012.56.1058,
Agora:Object:Agora XII:934,Agora,Object,"Agora XII, no. 934",Public,12,934,"Recessed underside. Rim rounded on top, the ring foot grooved on the resting surface. Reserved: resting surface and underside, with glazed circle and dot. Graffito on underside: ΑΠ.",AV 12.934,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,P 7:2-S,,425-400 B.C.,-425;-400,18+0000000001 Agora 0000000012:0000000934,Agora:Object:P 12302,1,,Agora:Image:2012.56.1060,
Agora:Object:Agora XII:935,Agora,Object,"Agora XII, no. 935",Public,12,935,"Recessed underside. Wall thickened slightly above and below. Flat top to rim. Grooved resting surface. Totally glazed.Similar, P 17422 A 20:6 (b) &lt;i&gt;Hesperia,&lt;/i&gt; XX, 1951, pl. 66 c, incised on the underside: Κ. A longer inscription is found on the contemporary P 10537 B 15:1 &lt;i&gt;Hesperia,&lt;/i&gt; XVIII, 1949, p. 330, fig. 6 and pl. 93, 68.",AV 12.935,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,B 19:7,,425-400 B.C.,-425;-400,18+0000000001 Agora 0000000012:0000000935,Agora:Object:P 18909,1,,Agora:Image:2012.56.1057,
Agora:Object:Agora XII:936,Agora,Object,"Agora XII, no. 936",Public,12,936,"Recessed underside. Rim rounded on top. Totally glazed. Worn and peeled.Similar, P 12397 G 12:23 &lt;i&gt;Hesperia,&lt;/i&gt; Suppl. IV, 1940, p. 133, fig. 98 d. Also like are Oxford 398 A: &lt;i&gt;CVA&lt;/i&gt; 1(3) pl. 48(140) 36; and Oxford 1932.115.",AV 12.936,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,H 6:1,,375-350 B.C.,-375;-350,18+0000000001 Agora 0000000012:0000000936,Agora:Object:P 20,1,,Agora:Image:2012.56.1057,
Agora:Object:Agora XII:937,Agora,Object,"Agora XII, no. 937",Public,12,937,Recessed underside. Rim rounded on top. Groove in resting surface. Totally glazed.,AV 12.937,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,O 18:2,,350-325 B.C.,-350;-325,18+0000000001 Agora 0000000012:0000000937,Agora:Object:P 12821,1,,Agora:Image:2012.56.1057,
Agora:Object:Agora XII:938,Agora,Object,"Agora XII, no. 938",Public,12,938,"Recessed underside. Wall doubly concave on outside. Rim flat on top, sloping out. Groove in resting surface. Totally glazed. Worn.",AV 12.938,"Hellenistic Pottery and Wheelmade Table Ware | Vessels For Food Service | Bowl, Small Bowl, And Saltcellar | Saltcellar | Concave Wall",Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Concave Wall,H 18:1-U,,Ca. 325 B.C.,-325,18+0000000001 Agora 0000000012:0000000938,Agora:Object:P 15567,1,,Agora:Image:2012.78.0155,
Agora:Object:Agora XII:939,Agora,Object,"Agora XII, no. 939",Public,12,939,"Disc foot. Reserved: underside, junction of foot and wall, and outer edge of rim.",AV 12.939,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Footed,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Footed,G 6:3-U,H. 0.028; diam. 0.067.,500-480 B.C.,-500;-480,18+0000000001 Agora 0000000012:0000000939,Agora:Object:P 2691,1,"&lt;i&gt;Hesperia,&lt;/i&gt; XV, 1946, pl. 66, 288.",Agora:Image:2012.56.0455,
Agora:Object:Agora XII:940,Agora,Object,"Agora XII, no. 940",Public,12,940,Disc foot. Reserved: underside. Worn. Dipped.,AV 12.940,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Footed,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Footed,F 19:4,,480-450 B.C.,-480;-450,18+0000000001 Agora 0000000012:0000000940,Agora:Object:P 16019,1,,Agora:Image:2012.56.0455,
Agora:Object:Agora XII:941,Agora,Object,"Agora XII, no. 941",Public,12,941,"Disc foot. Reserved: underside. Worn. Dipped.Similar, P 16492 G 18:1-M.",AV 12.941,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Footed,Black and Plain Pottery | Small Bowl and Saltcellar | Saltcellar | Footed,R 13:1,H. 0.022; diam. 0.057.,Ca. 425 B.C.,-425,18+0000000001 Agora 0000000012:0000000941,Agora:Object:P 9219,1,,Agora:Image:2012.56.0455,
